1,72040
10,73095
2,74362
1,76752
10,77351
2,79048
1,81348
10,81963
1,83605
10,84674
1,85925
10,86845
2,88234
2,90519
2,92805
2,95084
1,97388
10,97915
2,99670
1,1.0195e+05
10,1.0261e+05
2,1.0424e+05
2,1.0654e+05
1,1.0892e+05
10,1.0976e+05
1,1.1123e+05
2,1.1353e+05
1,1.1582e+05
10,1.1685e+05
2,1.1808e+05
2,1.2039e+05
2,1.2268e+05
1,1.2499e+05
10,1.2575e+05
1,1.2728e+05
10,1.2821e+05
2,1.2957e+05
1,1.3187e+05
10,1.3269e+05
2,1.342e+05
1,1.3649e+05
10,1.3728e+05
1,1.3878e+05
10,1.3972e+05
2,1.4111e+05
1,1.4339e+05
10,1.4426e+05
1,1.458e+05
10,1.4668e+05
2,1.4809e+05
1,1.5039e+05
10,1.5128e+05
2,1.5267e+05
1,1.5497e+05
10,1.5574e+05
1,1.5731e+05
10,1.5878e+05
2,1.5962e+05
2,1.6191e+05
2,1.6419e+05
2,1.665e+05
1,1.6879e+05
10,1.6944e+05
1,1.7109e+05
10,1.7161e+05
2,1.7339e+05
1,1.7571e+05
10,1.7663e+05
2,1.7802e+05
1,1.8029e+05
10,1.8101e+05
1,1.8261e+05
10,1.8392e+05
2,1.849e+05
1,1.8721e+05
10,1.8843e+05
2,1.8949e+05
2,1.9176e+05
2,1.9407e+05
1,1.9635e+05
10,1.9693e+05
1,1.9866e+05
10,1.9927e+05
2,2.0101e+05
1,2.0333e+05
10,2.0412e+05
2,2.0564e+05
1,2.0791e+05
10,2.0853e+05
1,2.1016e+05
10,2.1137e+05
1,2.1244e+05
10,2.1346e+05
2,2.147e+05
2,2.1701e+05
2,2.1931e+05
2,2.2162e+05
1,2.239e+05
10,2.2453e+05
1,2.2622e+05
10,2.2691e+05
1,2.286e+05
10,2.2931e+05
2,2.309e+05
2,2.3316e+05
1,2.3548e+05
10,2.3626e+05
2,2.3776e+05
1,2.4006e+05
10,2.4092e+05
1,2.4247e+05
10,2.4344e+05
2,2.4476e+05
1,2.4706e+05
10,2.4799e+05
2,2.4933e+05
2,2.5162e+05
1,2.5391e+05
10,2.5464e+05
2,2.5621e+05
1,2.5849e+05
10,2.5923e+05
2,2.6077e+05
10,2.6168e+05
2,2.6307e+05
1,2.6538e+05
10,2.6618e+05
2,2.6766e+05
1,2.6993e+05
10,2.7081e+05
2,2.7228e+05
1,2.7459e+05
10,2.7586e+05
1,2.7688e+05
10,2.7816e+05
1,2.7918e+05
10,2.8013e+05
2,2.8144e+05
2,2.8374e+05
1,2.8602e+05
10,2.8697e+05
1,2.883e+05
10,2.8943e+05
1,2.9062e+05
10,2.9173e+05
2,2.9296e+05
2,2.9526e+05
1,2.9753e+05
10,2.9848e+05
2,2.998e+05
1,3.0211e+05
10,3.0304e+05
2,3.0438e+05
2,3.0665e+05
2,3.0895e+05
1,3.1124e+05
10,3.1203e+05
1,3.1354e+05
10,3.1449e+05
1,3.1592e+05
10,3.1695e+05
2,3.1822e+05
2,3.2052e+05
1,3.2282e+05
10,3.2399e+05
1,3.2514e+05
10,3.2605e+05
1,3.2745e+05
10,3.2829e+05
2,3.2985e+05
1,3.3212e+05
10,3.3343e+05
2,3.3443e+05
2,3.367e+05
1,3.3907e+05
10,3.3998e+05
1,3.4137e+05
10,3.4257e+05
2,3.4368e+05
2,3.46e+05
1,3.4837e+05
10,3.4908e+05
2,3.5067e+05
1,3.5294e+05
10,3.5367e+05
2,3.5523e+05
1,3.5752e+05
10,3.5813e+05
2,3.5988e+05
2,3.6216e+05
1,3.6445e+05
10,3.6531e+05
1,3.6679e+05
10,3.6757e+05
2,3.691e+05
1,3.7141e+05
10,3.7225e+05
2,3.738e+05
1,3.7611e+05
10,3.7689e+05
1,3.7844e+05
10,3.7957e+05
2,3.8073e+05
1,3.8305e+05
10,3.8418e+05
1,3.8535e+05
10,3.8663e+05
2,3.8767e+05
2,3.8997e+05
2,3.9228e+05
2,3.9457e+05
2,3.9691e+05
2,3.9923e+05
1,4.0151e+05
10,4.0232e+05
1,4.0383e+05
10,4.0457e+05
1,4.0615e+05
10,4.0682e+05
1,4.0845e+05
10,4.0922e+05
1,4.1077e+05
10,4.1148e+05
2,4.1307e+05
2,4.1538e+05
