1,42488
10,43623
1,44788
10,45941
2,47071
2,49390
2,51704
1,54035
10,54844
1,56318
10,57140
1,58637
10,59528
2,60910
2,63210
2,65518
1,67797
10,68725
1,70124
10,71150
2,72452
2,74730
1,77020
10,77956
1,79315
10,80198
2,81630
2,83909
1,86228
10,87248
2,88558
1,90846
10,91917
1,93164
10,94319
1,95485
10,96712
1,97758
10,99071
2,1.0004e+05
1,1.0239e+05
10,1.0349e+05
2,1.0469e+05
2,1.0701e+05
2,1.0929e+05
2,1.1162e+05
1,1.1393e+05
10,1.1486e+05
1,1.1622e+05
10,1.1726e+05
1,1.1854e+05
10,1.1958e+05
2,1.2084e+05
2,1.2313e+05
2,1.2543e+05
1,1.2773e+05
10,1.2855e+05
2,1.3005e+05
1,1.3238e+05
10,1.3333e+05
2,1.3468e+05
1,1.3699e+05
10,1.3775e+05
2,1.3926e+05
2,1.4159e+05
1,1.4387e+05
10,1.4465e+05
1,1.4619e+05
10,1.4723e+05
1,1.4851e+05
10,1.4936e+05
2,1.5083e+05
2,1.5314e+05
1,1.5544e+05
10,1.5627e+05
2,1.5774e+05
1,1.6004e+05
10,1.6076e+05
1,1.6231e+05
10,1.6352e+05
1,1.646e+05
10,1.6559e+05
2,1.6692e+05
2,1.6923e+05
1,1.7151e+05
10,1.7251e+05
2,1.738e+05
1,1.7612e+05
10,1.7703e+05
2,1.7841e+05
1,1.8072e+05
10,1.8134e+05
2,1.8299e+05
2,1.8528e+05
1,1.8759e+05
10,1.8833e+05
2,1.8992e+05
1,1.922e+05
10,1.929e+05
1,1.9457e+05
10,1.9543e+05
2,1.9688e+05
2,1.992e+05
1,2.0155e+05
10,2.0233e+05
1,2.0385e+05
10,2.045e+05
2,2.0613e+05
1,2.0842e+05
10,2.0939e+05
2,2.1075e+05
1,2.1303e+05
10,2.1367e+05
2,2.1535e+05
2,2.1763e+05
2,2.199e+05
1,2.2225e+05
10,2.2292e+05
1,2.2455e+05
10,2.2559e+05
2,2.2689e+05
1,2.2922e+05
10,2.302e+05
1,2.3151e+05
10,2.3249e+05
1,2.3381e+05
10,2.3476e+05
2,2.361e+05
2,2.3839e+05
1,2.4068e+05
10,2.4149e+05
2,2.4296e+05
2,2.4526e+05
1,2.4756e+05
10,2.4824e+05
2,2.4987e+05
1,2.522e+05
10,2.5284e+05
2,2.545e+05
1,2.568e+05
10,2.5747e+05
1,2.5912e+05
10,2.5993e+05
1,2.6142e+05
10,2.62e+05
2,2.6375e+05
1,2.6604e+05
10,2.6674e+05
2,2.6833e+05
2,2.7062e+05
1,2.729e+05
10,2.7362e+05
2,2.7522e+05
2,2.7756e+05
1,2.7985e+05
10,2.8054e+05
2,2.8217e+05
1,2.845e+05
10,2.851e+05
1,2.8679e+05
10,2.8771e+05
2,2.8909e+05
1,2.9138e+05
10,2.9202e+05
2,2.9367e+05
2,2.9595e+05
2,2.9827e+05
1,3.0057e+05
10,3.0122e+05
1,3.0289e+05
10,3.0379e+05
2,3.0522e+05
1,3.0752e+05
10,3.0824e+05
2,3.0979e+05
1,3.1213e+05
10,3.1275e+05
2,3.1438e+05
1,3.1667e+05
10,3.1737e+05
2,3.1899e+05
1,3.213e+05
10,3.2194e+05
2,3.2359e+05
1,3.2588e+05
10,3.2648e+05
1,3.2815e+05
10,3.2907e+05
2,3.3049e+05
2,3.3283e+05
2,3.3516e+05
1,3.3747e+05
10,3.3804e+05
1,3.3977e+05
10,3.4054e+05
1,3.4204e+05
10,3.427e+05
2,3.4434e+05
2,3.4663e+05
2,3.4896e+05
2,3.5124e+05
1,3.5355e+05
10,3.5433e+05
1,3.5588e+05
10,3.5673e+05
2,3.582e+05
1,3.6049e+05
10,3.6126e+05
1,3.6277e+05
10,3.6356e+05
2,3.6508e+05
1,3.6739e+05
10,3.6832e+05
1,3.6972e+05
10,3.7054e+05
1,3.7202e+05
10,3.7281e+05
2,3.7436e+05
1,3.7668e+05
10,3.7733e+05
2,3.7898e+05
2,3.8127e+05
1,3.8355e+05
10,3.8423e+05
2,3.8585e+05
