1,54105
10,55070
1,56463
10,57001
2,58773
10,59418
2,61103
2,63405
1,65818
10,66451
1,68104
10,68642
2,70416
1,72718
10,73326
2,75009
1,77387
10,78157
1,79671
10,80509
1,81963
10,82682
2,84289
1,86547
10,87136
2,88840
2,91132
2,93460
2,95772
1,98064
10,98806
2,1.0034e+05
2,1.0267e+05
2,1.0494e+05
1,1.0739e+05
10,1.0798e+05
1,1.0969e+05
10,1.1062e+05
2,1.1199e+05
1,1.1432e+05
10,1.149e+05
1,1.1664e+05
10,1.1727e+05
2,1.1892e+05
1,1.2123e+05
10,1.2189e+05
2,1.2354e+05
1,1.2584e+05
10,1.2637e+05
1,1.2823e+05
10,1.2914e+05
1,1.3057e+05
10,1.3128e+05
2,1.3287e+05
1,1.352e+05
10,1.3568e+05
2,1.3748e+05
2,1.398e+05
10,1.4021e+05
2,1.421e+05
1,1.4438e+05
10,1.4499e+05
2,1.4676e+05
1,1.4907e+05
10,1.4969e+05
1,1.5136e+05
10,1.5206e+05
2,1.5367e+05
1,1.5596e+05
10,1.5651e+05
1,1.5824e+05
10,1.5886e+05
2,1.6062e+05
2,1.6294e+05
2,1.6527e+05
1,1.6757e+05
10,1.6828e+05
2,1.6984e+05
1,1.7214e+05
10,1.7274e+05
1,1.7443e+05
10,1.7513e+05
1,1.7671e+05
10,1.7745e+05
1,1.7902e+05
10,1.7962e+05
2,1.8134e+05
10,1.8179e+05
2,1.8373e+05
1,1.8604e+05
10,1.8692e+05
2,1.8834e+05
2,1.9062e+05
2,1.9292e+05
1,1.9519e+05
10,1.9577e+05
1,1.9752e+05
10,1.9812e+05
2,1.9982e+05
1,2.021e+05
10,2.0273e+05
2,2.0449e+05
2,2.0681e+05
10,2.0739e+05
2,2.0913e+05
10,2.0991e+05
1,2.1144e+05
10,2.1252e+05
1,2.1376e+05
10,2.1446e+05
1,2.1605e+05
10,2.1686e+05
2,2.1837e+05
2,2.2068e+05
2,2.2296e+05
1,2.2527e+05
10,2.2625e+05
2,2.2757e+05
1,2.2988e+05
10,2.3063e+05
1,2.3215e+05
10,2.329e+05
2,2.3444e+05
1,2.3678e+05
10,2.3734e+05
2,2.3905e+05
2,2.4135e+05
1,2.4367e+05
10,2.4434e+05
1,2.4597e+05
10,2.4687e+05
2,2.4843e+05
1,2.5076e+05
10,2.5151e+05
2,2.5316e+05
2,2.5545e+05
1,2.5774e+05
10,2.5836e+05
1,2.6001e+05
10,2.6071e+05
2,2.6232e+05
1,2.6473e+05
10,2.6526e+05
2,2.6703e+05
1,2.6934e+05
10,2.6994e+05
2,2.7171e+05
2,2.7402e+05
2,2.7631e+05
1,2.7859e+05
10,2.7925e+05
1,2.809e+05
10,2.819e+05
1,2.8322e+05
10,2.8386e+05
2,2.8562e+05
1,2.8792e+05
10,2.8865e+05
1,2.9021e+05
10,2.909e+05
2,2.9252e+05
2,2.948e+05
2,2.9712e+05
1,2.994e+05
10,3.001e+05
2,3.0169e+05
1,3.04e+05
10,3.0468e+05
1,3.0639e+05
10,3.0707e+05
1,3.0866e+05
10,3.0939e+05
2,3.1099e+05
1,3.1325e+05
10,3.1382e+05
1,3.1558e+05
10,3.1622e+05
2,3.179e+05
1,3.2019e+05
10,3.2082e+05
2,3.2251e+05
2,3.2486e+05
1,3.2714e+05
10,3.2779e+05
2,3.2945e+05
1,3.3174e+05
10,3.3239e+05
1,3.3403e+05
10,3.3473e+05
2,3.3634e+05
1,3.3864e+05
10,3.3923e+05
1,3.4092e+05
10,3.4155e+05
2,3.4321e+05
1,3.4547e+05
10,3.4623e+05
2,3.4775e+05
10,3.4842e+05
2,3.5006e+05
2,3.5235e+05
2,3.5465e+05
2,3.5693e+05
2,3.592e+05
2,3.6151e+05
1,3.6384e+05
10,3.6452e+05
2,3.6616e+05
1,3.6854e+05
10,3.6919e+05
1,3.7084e+05
10,3.7156e+05
1,3.7314e+05
10,3.7384e+05
1,3.7545e+05
10,3.7615e+05
1,3.7781e+05
10,3.7843e+05
2,3.8026e+05
2,3.8261e+05
2,3.8494e+05
2,3.8725e+05
1,3.8956e+05
10,3.9026e+05
1,3.9184e+05
10,3.9261e+05
1,3.9413e+05
10,3.948e+05
2,3.9644e+05
1,3.988e+05
10,3.9968e+05
