1,47126
10,48157
2,49418
2,51712
1,54069
10,54850
1,56340
10,57932
2,58630
1,60928
10,61911
2,63205
2,65513
1,67824
10,68596
2,70117
1,72405
10,73114
2,74715
1,77013
10,77722
2,79313
1,81597
10,82164
2,83931
1,86254
10,86772
2,88564
1,90841
10,91491
1,93178
10,94219
2,95488
1,97790
10,98679
2,1.0008e+05
1,1.024e+05
10,1.0294e+05
2,1.047e+05
1,1.0703e+05
10,1.0778e+05
2,1.093e+05
2,1.1161e+05
1,1.1396e+05
10,1.1475e+05
2,1.1626e+05
2,1.1857e+05
1,1.209e+05
10,1.2158e+05
1,1.2321e+05
10,1.2433e+05
1,1.2551e+05
10,1.2652e+05
1,1.2777e+05
10,1.285e+05
1,1.3009e+05
10,1.308e+05
2,1.324e+05
2,1.3467e+05
2,1.3697e+05
1,1.3936e+05
10,1.4006e+05
2,1.4164e+05
2,1.4392e+05
2,1.4622e+05
1,1.485e+05
10,1.4906e+05
2,1.5076e+05
1,1.5311e+05
10,1.5359e+05
1,1.5539e+05
10,1.569e+05
2,1.5776e+05
1,1.6007e+05
10,1.6084e+05
2,1.6235e+05
1,1.6464e+05
10,1.6507e+05
1,1.6693e+05
10,1.6768e+05
2,1.6924e+05
1,1.7161e+05
10,1.722e+05
2,1.7392e+05
2,1.7623e+05
1,1.7854e+05
10,1.7931e+05
1,1.8084e+05
10,1.8173e+05
2,1.832e+05
1,1.8551e+05
10,1.8601e+05
1,1.8782e+05
10,1.8855e+05
1,1.901e+05
10,1.9097e+05
2,1.9238e+05
1,1.9469e+05
10,1.9544e+05
1,1.9705e+05
10,1.9753e+05
2,1.9939e+05
2,2.0168e+05
2,2.0394e+05
2,2.0623e+05
1,2.0853e+05
10,2.0909e+05
2,2.1089e+05
2,2.1318e+05
1,2.1546e+05
10,2.1611e+05
2,2.1774e+05
1,2.2004e+05
10,2.2072e+05
2,2.2235e+05
1,2.2463e+05
10,2.2531e+05
2,2.2695e+05
1,2.2925e+05
10,2.2998e+05
2,2.3153e+05
1,2.3385e+05
10,2.3476e+05
2,2.3621e+05
1,2.3852e+05
10,2.3917e+05
1,2.4083e+05
10,2.4181e+05
2,2.4312e+05
1,2.4549e+05
10,2.4616e+05
2,2.4782e+05
1,2.501e+05
10,2.5068e+05
2,2.5238e+05
1,2.5468e+05
10,2.5519e+05
2,2.5696e+05
2,2.5933e+05
1,2.6162e+05
10,2.6227e+05
1,2.6395e+05
10,2.6504e+05
2,2.6625e+05
2,2.6853e+05
1,2.7084e+05
10,2.7166e+05
2,2.7315e+05
1,2.7546e+05
10,2.7613e+05
2,2.7782e+05
10,2.7858e+05
1,2.8018e+05
10,2.8139e+05
1,2.8245e+05
10,2.833e+05
1,2.8475e+05
10,2.8563e+05
2,2.8707e+05
2,2.8936e+05
2,2.9167e+05
1,2.9399e+05
10,2.9458e+05
1,2.9631e+05
10,2.9696e+05
2,2.9861e+05
1,3.0091e+05
10,3.0166e+05
2,3.032e+05
1,3.055e+05
10,3.0605e+05
1,3.078e+05
10,3.0901e+05
2,3.1012e+05
2,3.1241e+05
1,3.1469e+05
10,3.153e+05
2,3.1701e+05
1,3.1932e+05
10,3.1993e+05
2,3.2165e+05
2,3.24e+05
2,3.2629e+05
1,3.2859e+05
10,3.2924e+05
2,3.3084e+05
1,3.3313e+05
10,3.339e+05
1,3.3545e+05
10,3.3636e+05
2,3.3779e+05
1,3.4006e+05
10,3.4077e+05
2,3.4236e+05
1,3.4468e+05
10,3.4536e+05
2,3.4698e+05
1,3.493e+05
10,3.4995e+05
1,3.5159e+05
10,3.5251e+05
1,3.5387e+05
10,3.5451e+05
1,3.5613e+05
10,3.5706e+05
2,3.5843e+05
2,3.6073e+05
1,3.6301e+05
10,3.6371e+05
2,3.6531e+05
2,3.6758e+05
2,3.6987e+05
2,3.7217e+05
1,3.7446e+05
10,3.7517e+05
1,3.7676e+05
10,3.7756e+05
1,3.7905e+05
10,3.7988e+05
2,3.8133e+05
1,3.8363e+05
10,3.8457e+05
2,3.8591e+05
2,3.8822e+05
1,3.9051e+05
10,3.9132e+05
