2,60318
2,62637
1,64951
10,65691
1,67276
2,69576
2,71878
1,74163
10,74903
2,76447
1,78753
10,79529
1,81112
1,83441
2,85769
2,88055
1,90338
10,91021
1,92653
1,94968
2,97300
2,99622
2,1.0189e+05
1,1.0424e+05
10,1.0482e+05
1,1.0653e+05
2,1.0885e+05
1,1.1115e+05
10,1.1224e+05
1,1.1349e+05
2,1.1583e+05
2,1.1813e+05
1,1.2046e+05
10,1.2121e+05
1,1.2278e+05
2,1.2513e+05
2,1.2743e+05
2,1.2972e+05
2,1.3203e+05
2,1.3436e+05
1,1.3666e+05
10,1.3752e+05
2,1.39e+05
1,1.4132e+05
10,1.4218e+05
1,1.4361e+05
1,1.4593e+05
1,1.4826e+05
2,1.5056e+05
1,1.5288e+05
10,1.5381e+05
2,1.5519e+05
1,1.575e+05
10,1.5862e+05
2,1.5978e+05
1,1.6213e+05
10,1.6335e+05
1,1.6441e+05
2,1.6668e+05
1,1.6901e+05
10,1.698e+05
2,1.713e+05
2,1.7357e+05
2,1.7588e+05
1,1.7817e+05
10,1.7884e+05
1,1.8047e+05
2,1.8279e+05
2,1.8513e+05
1,1.8741e+05
10,1.8831e+05
2,1.8973e+05
1,1.9202e+05
10,1.9325e+05
1,1.9431e+05
2,1.9658e+05
2,1.989e+05
1,2.0121e+05
10,2.022e+05
2,2.035e+05
2,2.0579e+05
1,2.0808e+05
10,2.0876e+05
1,2.104e+05
1,2.1268e+05
1,2.15e+05
2,2.1726e+05
2,2.1959e+05
2,2.2187e+05
1,2.2419e+05
10,2.2501e+05
1,2.2651e+05
2,2.2883e+05
2,2.3113e+05
1,2.3341e+05
10,2.3399e+05
2,2.3573e+05
1,2.3804e+05
10,2.3905e+05
1,2.4033e+05
2,2.4267e+05
1,2.4495e+05
10,2.4578e+05
1,2.4726e+05
1,2.4957e+05
2,2.5185e+05
1,2.5417e+05
10,2.5491e+05
2,2.5648e+05
2,2.5878e+05
2,2.6106e+05
1,2.6336e+05
10,2.6386e+05
2,2.6564e+05
2,2.6795e+05
2,2.7027e+05
2,2.7258e+05
1,2.7491e+05
10,2.7562e+05
2,2.7723e+05
1,2.7955e+05
10,2.8028e+05
1,2.8186e+05
1,2.8417e+05
2,2.8648e+05
1,2.8879e+05
10,2.8974e+05
2,2.911e+05
2,2.9339e+05
2,2.957e+05
1,2.98e+05
10,2.9855e+05
1,3.003e+05
1,3.026e+05
1,3.049e+05
2,3.072e+05
1,3.095e+05
10,3.1e+05
2,3.1177e+05
2,3.1406e+05
2,3.1637e+05
2,3.1862e+05
2,3.2095e+05
1,3.2325e+05
10,3.2418e+05
1,3.2555e+05
2,3.2783e+05
1,3.3012e+05
10,3.312e+05
1,3.3246e+05
1,3.3473e+05
2,3.3706e+05
1,3.3937e+05
10,3.3996e+05
1,3.4171e+05
2,3.4401e+05
2,3.4629e+05
1,3.4861e+05
10,3.4944e+05
1,3.5091e+05
2,3.5323e+05
2,3.5553e+05
1,3.5781e+05
10,3.5859e+05
2,3.6014e+05
1,3.6242e+05
10,3.636e+05
2,3.6471e+05
1,3.6703e+05
10,3.6779e+05
2,3.6937e+05
2,3.7163e+05
1,3.7392e+05
10,3.7499e+05
1,3.7619e+05
1,3.7848e+05
2,3.8075e+05
1,3.8306e+05
10,3.8397e+05
1,3.8535e+05
2,3.8765e+05
2,3.9001e+05
2,3.9231e+05
2,3.9458e+05
2,3.9687e+05
1,3.992e+05
10,4.0013e+05
1,4.0151e+05
1,4.0381e+05
