1,50871
10,51725
1,53160
10,53871
2,55513
2,57778
1,60097
10,60796
2,62360
2,64682
1,67007
10,67728
1,69319
10,70190
2,71623
1,73931
10,74753
1,76274
10,77036
2,78580
1,80878
10,81477
2,83180
1,85464
10,86152
2,87742
2,90066
1,92380
10,93154
2,94647
2,96965
2,99245
2,1.0157e+05
1,1.0386e+05
10,1.0459e+05
1,1.0618e+05
10,1.0713e+05
2,1.0849e+05
2,1.1078e+05
1,1.1308e+05
10,1.1379e+05
1,1.1539e+05
10,1.1626e+05
1,1.1767e+05
10,1.1873e+05
2,1.1998e+05
1,1.2227e+05
10,1.2332e+05
2,1.2456e+05
1,1.2684e+05
10,1.2756e+05
2,1.2915e+05
1,1.3146e+05
10,1.3216e+05
2,1.3378e+05
1,1.3605e+05
10,1.3693e+05
2,1.3837e+05
1,1.4068e+05
10,1.415e+05
2,1.4296e+05
1,1.4524e+05
10,1.4607e+05
2,1.4754e+05
1,1.4983e+05
10,1.5047e+05
1,1.5212e+05
10,1.5319e+05
1,1.5444e+05
10,1.555e+05
2,1.5674e+05
1,1.5904e+05
10,1.5997e+05
2,1.6132e+05
2,1.6359e+05
1,1.6591e+05
10,1.6654e+05
1,1.6822e+05
10,1.6906e+05
2,1.7055e+05
2,1.7289e+05
1,1.7517e+05
10,1.7602e+05
2,1.7744e+05
2,1.7979e+05
1,1.8207e+05
10,1.8294e+05
2,1.8437e+05
1,1.8669e+05
10,1.8751e+05
2,1.8894e+05
1,1.9129e+05
10,1.9203e+05
2,1.9357e+05
1,1.9586e+05
10,1.965e+05
1,1.9813e+05
10,1.9898e+05
2,2.0044e+05
1,2.0272e+05
10,2.0349e+05
1,2.0502e+05
10,2.06e+05
2,2.0736e+05
2,2.0966e+05
1,2.1199e+05
10,2.1273e+05
1,2.1427e+05
10,2.1521e+05
2,2.1658e+05
2,2.1884e+05
2,2.2114e+05
1,2.2343e+05
10,2.2404e+05
1,2.257e+05
10,2.2642e+05
1,2.2798e+05
10,2.2879e+05
2,2.3025e+05
2,2.3257e+05
1,2.3485e+05
10,2.357e+05
1,2.3715e+05
10,2.3792e+05
1,2.3943e+05
10,2.4031e+05
2,2.4177e+05
2,2.4407e+05
2,2.4635e+05
2,2.4868e+05
1,2.51e+05
10,2.5179e+05
1,2.5328e+05
10,2.541e+05
2,2.5557e+05
1,2.579e+05
10,2.5862e+05
2,2.6023e+05
1,2.6252e+05
10,2.632e+05
1,2.6482e+05
10,2.6577e+05
2,2.6713e+05
2,2.6941e+05
1,2.717e+05
10,2.7239e+05
1,2.74e+05
10,2.7474e+05
2,2.7626e+05
2,2.7858e+05
1,2.809e+05
10,2.8161e+05
2,2.8323e+05
1,2.8556e+05
10,2.863e+05
1,2.8784e+05
10,2.8883e+05
2,2.9015e+05
2,2.9245e+05
1,2.9472e+05
10,2.954e+05
2,2.9698e+05
1,2.9933e+05
10,3.0012e+05
2,3.0165e+05
2,3.0395e+05
1,3.0623e+05
10,3.0688e+05
2,3.0853e+05
1,3.1081e+05
10,3.116e+05
2,3.1308e+05
2,3.1541e+05
2,3.1772e+05
1,3.2002e+05
10,3.2056e+05
1,3.2232e+05
10,3.2331e+05
1,3.2461e+05
10,3.2543e+05
2,3.2689e+05
2,3.2917e+05
1,3.3148e+05
10,3.322e+05
2,3.3374e+05
1,3.3606e+05
10,3.3672e+05
1,3.3834e+05
10,3.3927e+05
1,3.4067e+05
10,3.4125e+05
2,3.4301e+05
1,3.4528e+05
10,3.4617e+05
2,3.4756e+05
2,3.4985e+05
2,3.5219e+05
2,3.5446e+05
2,3.5675e+05
1,3.5904e+05
10,3.5975e+05
1,3.6131e+05
10,3.6226e+05
1,3.6364e+05
10,3.6442e+05
2,3.6593e+05
1,3.6823e+05
10,3.6909e+05
1,3.7055e+05
10,3.7135e+05
1,3.7283e+05
10,3.7367e+05
2,3.751e+05
1,3.7739e+05
10,3.7826e+05
2,3.797e+05
1,3.8201e+05
10,3.8283e+05
2,3.8437e+05
2,3.8666e+05
2,3.8895e+05
1,3.9122e+05
10,3.919e+05
1,3.935e+05
10,3.9427e+05
